,anonID,success
24298,CKLO9715,1
24299,FCMA9436,1
24300,XXCX2844,1
24301,SUEA1931,1
24302,BZOK9686,1
24303,LPQZ7126,1
24304,SZBI5539,1
24305,SHSF3356,1
24306,JKGI8207,1
24307,URNP1920,1
24308,ORDG8333,1
24309,RWCF7460,1
24310,LHUB5976,1
24311,BVUU1765,1
24312,CIAG6934,1
24313,VFNN1121,1
24314,JRKP1908,1
24315,DEGJ4997,1
24316,CCMU3517,1
24317,YTBR8261,1
24318,OWBQ6850,1
24319,HXJO8142,1
24320,VLFN5589,1
24321,XBXB7594,1
24322,AEFB7643,1
24323,RJNN3074,1
24324,ZKBI6208,1
24325,GBGK1676,1
24326,JSQH1995,0
24327,YQYG5903,1
24328,MZHL7696,1
24329,ICSM5479,1
24330,DPOV3963,1
24331,ONSG4547,1
24332,VSQO3879,1
24333,ITFX2358,1
24334,TGVC6008,1
24335,ELYQ5872,1
24336,TARV6736,1
24337,JMQD5882,1
24338,SPHE8567,1
24339,NIPS3260,1
24340,CMNZ1446,1
24341,NVOC4822,1
24342,EHOJ1835,1
24343,HZCQ8179,1
24344,AFZM3954,1
24345,OHLC8885,1
24346,VFCS1646,1
24347,OEEE3916,1
24348,JLSN9272,1
24349,WBRX7161,1
24350,OTGB9203,1
24351,DGDV9582,1
24352,YPGA8095,1
24353,VIVV8215,1
24354,LBBJ2071,1
24355,ZGLI2792,1
24356,HHLK8491,1
24357,UGPD5945,1
24358,BZYZ4005,1
24359,CDDH1292,1
24360,GMRQ3555,1
24361,KNFK6539,1
24362,XREX4737,1
24363,LFXR8728,1
24364,GQVJ5484,1
24365,TGEC7021,1
24366,OYUB7281,1
24367,YTIP2427,1
24368,RKBL6862,1
24369,TTXA4861,1
24370,EHAS8558,1
24371,MAPZ8975,1
24372,LEUO2002,1
24373,THQG3145,1
24374,RHNY5459,1
24375,ABJS4991,1
24376,LHXK7353,1
24377,KLSK8959,1
24378,MSXT7281,1
24379,QRNF3994,1
24380,HBCO8324,1
24381,HTDI5488,1
24382,BHLM5021,1
24383,AJQH1134,1
24384,XTIL5354,1
24385,GKWK7357,1
24386,LYHQ2482,1
24387,RWBN1262,1
24388,BKZH5963,1
24389,BMBK6571,1
24390,CRTX1391,1
24391,OCXX5555,1
24392,LXIE7030,1
24393,YJRS4007,1
24394,FZIB9474,1
24395,BBEU1388,1
24396,RLIP3637,1
24397,FNHS5647,1
24398,RIQW2962,1
24399,TSPU8851,1
24400,GHCR8943,1
24401,LAQA8625,1
24402,JMRO5564,1
24403,LRME8081,1
24404,CYNI5703,1
24405,MDEE7296,1
24406,VNHD7795,1
24407,OWNV9232,1
24408,NZUO3937,0
24409,UJBU2356,1
24410,JSDH4859,1
24411,WKKA8850,1
24412,FZZI4031,1
24413,YVSX7511,1
24414,PSQN6166,1
24415,GEDP2251,1
24416,HBEO9814,1
24417,WZEO6217,1
24418,ZWFY4629,1
24419,CSSQ8726,1
24420,FMYU5574,1
24421,AIAE7207,1
24422,LTOB1653,1
24423,USSE2173,1
24424,RPJL8111,1
24425,QJFT3764,1
24426,MJGD1293,1
24427,RBGC1649,1
24428,QRJD9282,1
24429,BJFU7668,1
24430,MXME2175,1
24431,MPXQ7199,1
24432,TJLC5942,1
24433,JWSL9652,1
24434,VTYE7776,1
24435,DHOL4779,1
24436,RZAX4511,1
24437,KAVW4938,1
24438,HBYP9390,1
24439,RUJH3561,1
24440,BHJN4531,1
24441,MBRW2107,1
24442,AIHQ5196,1
24443,KUBH6127,1
24444,KEDW5886,1
24445,SPXW6412,1
24446,GQNS3380,1
24447,NKUA5048,1
24448,SBDH7705,1
24449,QPJA2763,1
24450,TDEU1662,1
24451,NAXE5536,1
24452,CUNL1830,1
24453,NWUV5236,1
24454,VHES3301,1
24455,MQLZ7976,1
24456,FUPK7078,1
24457,AUZS3850,1
24458,HTQH3719,1
24459,URKS3052,1
24460,IXCT5690,1
24461,HGNM7193,1
24462,HUNJ7376,1
24463,PSMH1840,1
24464,JNLV3446,1
24465,YRRU4284,1
24466,NSZI6757,1
24467,ZBSF1759,1
24468,PRPP6065,1
24469,MKLD4179,1
24470,TCYR5459,1
24471,UCEE3032,1
24472,WXCC9028,1
24473,SKBV1294,1
24474,UYWW3499,1
24475,ZEZJ8436,1
24476,RAWE3424,1
24477,CWKZ9433,1
24478,ZZAE3553,1
24479,DLAN3868,1
24480,BGDK6020,1
24481,PEZW7638,1
24482,HYDY7910,1
24483,OIIT8526,1
24484,KDXW7962,1
24485,ZSYH3071,1
24486,TUWZ7811,1
24487,EPTF9654,1
24488,AVJR9360,1
24489,IJNQ9449,1
24490,NTDW6212,1
24491,AOFR9804,1
24492,HUUE4234,1
24493,BPVN1051,1
24494,VLCJ8802,1
24495,XALG3284,1
24496,HKCO7063,1
24497,VTFP7865,1
24498,DLAW8070,1
24499,OHVN8550,1
24500,CKTO6285,1
24501,VKLA7896,0
24502,XZNH2729,1
24503,HYUQ9814,1
24504,UWXX7843,1
24505,DJCA6539,1
24506,ONTI1172,1
24507,HXWS6752,1
24508,DOGS9090,1
24509,IBVJ4326,1
24510,HBUR9637,1
24511,YZTY1282,1
24512,YUOM6798,1
24513,WCWZ5154,1
24514,IJWI9650,1
24515,YUNL5503,1
24516,HJDA2876,1
24517,HXPV6365,1
24518,YPTL8101,1
24519,GJEJ3668,1
24520,XXWV8768,1
24521,PCRO3283,1
24522,ESXF3719,1
24523,ARBH2873,1
24524,NOQT5772,1
24525,QCMY8682,1
24526,HWXB9118,1
24527,YIRQ7653,1
24528,ORUN1328,1
24529,KPNV2918,1
24530,YYKK6020,1
24531,VUXK3121,1
24532,XSVB4491,1
24533,QTHW7984,1
24534,AGRP8254,1
24535,FBOW1300,1
24536,HRRN6860,1
24537,LPQT6403,1
24538,ZEDV2206,1
24539,SKQS5906,1
24540,PRDU7924,0
24541,DUPZ6601,1
24542,AUGX9454,1
24543,QGIT9831,1
24544,ECQF4320,1
24545,HFSE2996,1
24546,SGWZ9910,1
24547,ARFI4281,1
24548,CJGS5668,1
24549,PJYV8045,1
24550,UCYX7074,1
24551,CBZE3405,1
24552,QBQC8419,1
24553,TKKF2696,1
24554,NUPN3067,1
24555,LZAG9011,1
24556,YPUH9507,1
24557,IPEX2955,1
24558,PIJE6251,1
24559,ZLPJ7203,1
24560,QGBR1383,1
24561,KIVV6579,1
24562,ZOXU8471,1
24563,OMNW7358,1
24564,JTFO1199,1
24565,SVXQ3386,1
24566,RCPE4077,1
24567,SCRX4577,1
24568,DLGQ5532,1
24569,MMOJ5447,1
24570,GGVA9658,1
24571,ZXEV7717,1
24572,BYFM9416,1
24573,OAFS4824,1
24574,NZQD9512,1
24575,IMDR6842,1
24576,FPUB8868,1
24577,JHAR7160,1
24578,QUEK1714,1
24579,FAGV4649,1
24580,UOOY2064,1
24581,EORU4090,1
24582,NGCI8764,1
24583,KPWG9219,1
24584,VUZJ1893,1
24585,QLVN9574,1
24586,MLZX3457,1
24587,HHVV9232,1
24588,VNMC8980,1
24589,HZJA8524,1
24590,VACP2384,1
24591,RFVZ2289,1
24592,XAUR6034,1
24593,HIGV3995,1
24594,OAQU2353,1
24595,NGAM6698,1
24596,ODTV5196,1
24597,VBSL9611,1
24598,ANGW9143,1
24599,IZUS7500,1
24600,XIZM5584,1
24601,PFUR3107,1
24602,MJXE3921,1
24603,ZOIR6593,1
24604,EBJA1783,1
24605,SOHQ4641,1
24606,ZPIC8644,1
24607,XTHN3797,1
24608,FHNU4617,1
24609,LFIF5546,1
24610,PXSZ1215,1
24611,PJES6915,1
24612,XZUE9715,1
24613,UITL6038,1
24614,ZRKV2858,1
24615,DXDD3383,1
24616,CAUD1927,1
24617,OVVT3632,1
24618,ELQK2660,1
24619,PQPY8431,1
24620,VSMM5269,1
24621,QRMA9425,1
24622,QWLL3564,1
24623,DUKU2606,1
24624,VLSY5626,1
24625,NDTL2578,1
24626,FYUE9572,1
24627,VIXP5781,1
24628,ZFIR8414,1
24629,XZAL1983,1
24630,WZOA9180,1
24631,ISXD8354,1
24632,QVAF5856,1
24633,NJCO3871,1
24634,MOLR3923,1
24635,OFRU1399,1
24636,AFUG5894,1
24637,PLQP9495,1
24638,OUJP7994,1
24639,UINW6869,1
24640,NSBG9213,1
24641,IEHJ9540,1
24642,KQUD3943,1
24643,BTCL1501,1
24644,ZLKY9152,1
24645,BPCK6088,1
24646,UIAI5030,1
24647,WLGD3437,1
24648,KWTP6707,1
24649,XDML1929,1
24650,KVAG5660,1
24651,FGDL7401,1
24652,MCGY1448,1
24653,OWFW6339,1
24654,FIOG7163,1
24655,LCQY1905,1
24656,QTQL7186,1
24657,MNVW9298,1
24658,ADYK2233,1
24659,FKEB9502,1
24660,DTXR2325,1
24661,YOYR9555,1
24662,REVE5128,1
24663,DUWZ2665,1
24664,QQHM8349,0
24665,RYCI7497,1
24666,NHCN9562,1
24667,XTWJ1335,1
24668,KITS2120,1
24669,FXQX4295,1
24670,FEFB3655,1
24671,QVKB5976,1
24672,BSWH8748,1
24673,PTYL9560,1
24674,JZJF5548,1
24675,LYPU1885,1
24676,OCWZ9229,1
24677,WFUM1033,1
24678,QGQN1151,1
24679,QQQW3695,1
24680,CYIH3818,1
24681,LBXV8177,1
24682,BJVO8185,1
24683,GGFG4748,1
24684,DVGE1008,1
24685,UQSW4222,1
24686,VERS8265,1
24687,UFOD9798,1
24688,BMMD7180,1
24689,QBCV9711,1
24690,ZGIR7945,1
24691,WDXZ4989,1
24692,GSII5910,1
24693,KOGB8078,1
24694,TMMP9459,1
24695,BYWD1702,1
24696,VHVH3938,1
24697,WOYI2671,1
24698,FJZE2078,1
24699,VOEB1799,1
24700,PIGX7477,1
24701,YBKD8126,1
24702,TWAN6086,1
24703,REVB6287,1
24704,CKEW4971,1
24705,IDWZ2896,1
24706,WIYM3053,1
24707,ODUM2055,1
24708,EULH2498,1
24709,ZSZK1579,1
24710,QOHV3333,1
24711,CPWJ4391,1
24712,MXUH3676,1
24713,CGBP1722,1
24714,PBMK5225,1
24715,LOLT9775,1
24716,BKIN3223,1
24717,SBJT7352,1
24718,UWIT1793,1
24719,NLFN3655,1
24720,CJXU1062,1
24721,LFGI5856,1
24722,GGZG4892,1
24723,ZNBG4039,1
24724,NLUU9383,1
24725,KLMY6123,1
24726,XXUR5459,1
24727,YHLJ1865,1
24728,MKFJ9998,1
24729,JIYC7174,1
24730,PSFB8588,1
24731,HSGY2769,1
24732,QTCW2081,1
24733,LBFF1426,1
24734,HBRB7392,1
24735,UCOA9926,1
24736,CFJW6367,1
24737,XVNS3262,1
24738,ZZCQ3275,1
24739,FHQV6940,1
24740,NDMZ1997,1
24741,TGQL4479,1
24742,FAND6320,1
24743,RZHJ5778,1
24744,QEWJ5118,1
24745,MPBY4943,1
24746,UOYX9302,1
24747,NOQH4784,1
24748,PNQC7054,1
24749,FBUS6774,1
24750,AWHO5485,1
24751,JTBP8464,1
24752,EEPB9685,0
24753,SRVB8190,1
24754,YNBS8676,1
24755,OJOP1337,1
24756,ZPAD9482,1
24757,KRAN2334,1
24758,RCCL4482,1
24759,YKTD6717,1
24760,CGZP2074,1
24761,CHDE1793,1
24762,LYCL8072,1
24763,AGFY1334,1
24764,YJOG9591,1
24765,VYCO2893,1
24766,COYZ5711,1
24767,XQOG5955,1
24768,FZQZ1780,1
24769,ADKZ4249,1
24770,LNJG5548,1
24771,MURH8660,1
24772,SBOW5911,1
24773,ELNR6636,1
24774,JDCZ2942,1
24775,KQHB6026,1
24776,FXQJ1269,1
24777,MBQK1413,1
24778,PQPD3487,1
24779,RZTA6756,1
24780,FVDF9977,1
24781,JHIT8543,1
24782,LPST8351,1
24783,ZXHF1470,1
24784,HGLK6417,1
24785,DFNE3168,1
24786,QJYE5402,1
24787,OWCH4840,1
24788,XSRN5815,1
24789,DSVC8697,1
24790,CVSP2533,1
24791,BDRD6852,1
24792,AXJS6617,1
24793,ZLEW7770,1
24794,PRCO6989,1
24795,VYMV8054,1
24796,YEHZ8922,1
24797,FTNX5558,1
24798,ZLHO7094,1
24799,HNSF1015,1
24800,DDSD8437,1
24801,LJKB7048,1
24802,DWNL1231,1
24803,PXJV7466,1
24804,BFWG6140,1
24805,PNQA6061,1
24806,XNSX3943,1
24807,FSXY6357,1
24808,XXFW2494,1
24809,PWRV6448,1
24812,FKCW8517,1
24823,BLHY2005,1
24834,KEVN6024,1
24835,QPTO1817,1
24846,ZSPL1113,1
24857,NDIV3386,1
24868,MUUK8074,1
24879,QPGX9138,1
24890,JOMU3470,1
24901,BZHS5419,1
24912,WWDN2695,1
24923,PEQK7575,1
24934,HNVY1896,1
24945,YMMN6647,1
24946,AKUA9841,1
24947,MARR9466,1
24958,OQVG7548,1
24969,FDMK7464,1
24980,IFNA3078,1
24991,PVQZ6255,1
25002,VQLS2912,1
25013,TEFZ6622,1
25024,FIXA2007,1
25035,GSTJ8547,1
25046,DMOK8630,1
25057,LEIW2628,1
25058,NQIQ5747,1
25069,QQQA2406,1
25080,STIL6202,1
25091,ADEX5620,1
25102,DIMR5835,1
25113,DWWZ7456,1
25124,FLQN6576,1
25135,FXHV3130,1
25146,ZUJN8934,1
25157,YMTJ3524,1
25168,YGRA8698,1
25169,KYYR3334,1
25180,MPJY8604,1
25191,DNBY7209,1
25202,QKTG2172,1
25213,YMQV7083,1
25224,OFFF4021,1
25235,BYHD7198,1
25246,XIQO2779,1
25257,CEZT5924,1
25268,KIZV7387,1
25279,WYYJ2903,1
25280,CLZW7306,1
25291,ODVX2353,1
25302,WYNT1308,1
25313,FZBI3696,1
25324,OZFM2131,1
25335,EIVX2732,1
25346,NAJX7810,1
25357,COTT8990,1
25368,YKCB3126,1
25379,JPRC9369,1
25390,WHMF8144,1
25391,BAPE1982,1
25402,WVJD2547,1
25413,MOAS9263,1
25424,JQUK2545,1
25435,NIRD3901,1
25446,KIKU2254,1
25457,WTSD4090,1
25468,OAQS1755,1
25479,XPNU7951,1
25490,LAGA8605,1
25501,HYIA6062,1
25502,TIVB4547,1
25513,GNRP3512,1
25524,APSJ2208,1
25535,JEUI4960,1
25546,SXLO4547,1
25557,ZMUC5161,1
25568,KLYM5530,1
25579,IYQE7881,1
25590,TOXH5859,1
25601,IDPO6107,1
25612,CZTE8056,1
25613,ZEFZ3243,1
25624,MPZI2371,1
25635,NDRI3823,1
25646,FYQD7630,1
25657,SEPB3786,1
25668,PBGD7063,1
25679,HOSO4241,1
25690,MNCU7627,1
25701,MYQF1711,0
25712,ZXKR8040,1
25723,UKPY4518,1
25724,ARJU9404,1
25735,VPBH2263,1
25746,UNDC5446,1
25757,WMQZ3958,1
25768,QOJV5122,1
25779,ZFVR4441,1
25790,MUUE1118,1
25801,YSDR7441,1
25812,WXCQ5411,1
25823,XMJW4292,1
25834,QPSR1597,1
25835,PJTY8167,1
25846,VQQZ5922,1
25857,XZPL8225,1
25868,IFYU3999,1
25879,DHQD4550,1
25890,XRFV9037,1
25901,XDCD3421,1
25912,BOSR2846,1
25923,LMDM1103,1
25934,KKPM3913,1
25945,PTJA8183,1
25946,VGBE8816,1
25957,FHRA9456,1
25968,MYKD5005,1
25979,KMDG8175,1
25990,AWQK1187,1
26001,ODYP3563,1
26012,MUDW7292,1
26023,ICFS9205,1
26034,PTMO7645,1
26045,OGLV9242,1
26056,YYNU4768,1
26057,HCCZ9060,1
26058,MVPF5547,1
26069,GZOP3331,1
26080,HDZY1873,1
26091,PFXH1711,1
26102,KZSR5293,1
26113,PRAZ5388,1
26124,CBIK4520,1
26135,VSAL3777,1
26146,ZSCH3444,1
26157,YNRE5770,1
26168,WQMJ8128,1
26169,PHXH7548,1
26180,HSXJ6682,1
26191,XJCM9600,1
26202,EKTT1937,1
26213,PMFO4725,1
26224,QGWW7151,1
26235,SSLU7347,1
26246,MNGZ4946,1
26257,PYMB9910,1
26268,DKOI3136,1
26279,EDCD5379,1
26280,VFVD1325,1
26291,UBSW7794,1
26302,GPXV8288,1
26313,GWBS5582,1
26324,IBKU4487,1
26335,AJBW6589,1
26346,TAVZ1750,1
26357,TRES1490,1
26368,OTYP1084,1
26379,GLKR7152,1
26390,RCUM9296,1
26391,RBAV6551,1
26402,XYQH2939,1
26413,HLNO1433,1
26424,ZPLH6707,1
26435,THRJ2993,1
26446,RZJC5094,1
26457,KLHH4943,1
26468,MNJI2406,1
26479,NLFD8033,1
26490,AGJB2241,1
26501,NHBU2903,1
26502,VHEZ5806,1
26513,PTBF2846,1
26524,LJSN5751,1
26535,VWYK2207,1
26546,PFSC7355,1
26557,HGBC8232,1
26568,VMDK1975,1
26579,BABS3101,1
26590,MWKT7820,1
26601,SIHW6239,1
26612,KFQP7161,1
26613,JDXL9449,1
26624,TIWJ3273,1
26635,CCXT2310,1
26646,YDTD9633,1
26657,PBFR6075,1
26668,YSQS8857,1
26679,ZVGC9763,1
26690,WDLY6290,1
26701,PTFC9512,1
26712,IONA2222,1
26723,DIVX6988,1
26724,ARYO7646,1
26735,TADD1252,1
26746,AGMU8688,1
26757,OHFL4104,1
26768,UKWK6873,1
26779,CUCL2469,1
26790,RDUN2357,1
26801,LNEA8475,1
26812,VFMY3945,1
26823,JBVJ5129,1
26834,BDZA8276,1
26835,ZIJC2662,1
26846,PHHA4164,1
26857,LEFR2390,1
26868,RMNM1531,1
26879,ZWEA6247,1
26890,XORP6340,1
26901,CZTO2955,1
26912,UOWA3382,1
26923,TGJU1264,1
26934,YBUS4369,1
26945,PXFQ7330,1
26946,YPCA3015,1
26957,JFKZ3724,1
26968,OKRE6641,1
26979,OJVM4093,1
26990,JCHR5543,1
27001,DSHM1963,0
27012,UIJN8861,1
27023,LCGU9896,1
27034,BJNR6622,1
27045,OYWT9526,1
27056,MAUL3660,1
27057,YFSO3723,1
27068,ZFEF8665,1
27079,HPMQ2766,1
27090,FTHP6231,1
27101,MAOG8515,0
27112,BQMM1274,1
27123,NVSI2535,1
27134,TKVW6792,1
27145,HUYS8859,1
27156,SQXZ7060,1
27167,IRYE3545,1
27168,NFET7549,1
27169,XIBB3184,1
27180,ZQAE6062,1
27191,VZIZ1532,1
27202,SELH9347,1
27213,YAVD1899,1
27224,YEWC3933,1
27235,RGCV3368,1
27246,EXJE6809,1
27257,PGZH5046,1
27268,KUGF9532,1
27279,RWQK4784,1
27280,ITHC2937,1
27291,XKML8178,1
27302,VRGC4887,1
27313,XJFM1648,1
27324,XECF3800,1
27335,TKKA4044,1
27346,LJXS6460,1
27357,PHFW7161,1
27368,FPLP1688,1
27379,VWKE4091,1
27390,HDSY9111,1
27391,YFEB3514,1
27402,PGTO9977,1
27413,GWUF8361,1
27424,PDFK6396,1
27435,LVOF7434,1
27446,YDND5930,1
27457,LFCE3173,1
27468,QQLJ1532,1
27479,NHXZ5600,1
27490,SYNK8283,1
27501,RMJP3717,1
27502,ZTNW8241,1
27513,GYUU2507,1
27524,QAMQ1623,1
27535,JEZS6352,1
27546,AXIC9851,1
27557,HMIH4236,1
27568,ISKA5805,1
27579,GLUX9045,1
27590,WKTV7363,1
27601,JCKM1418,1
27612,BENI3773,1
27613,VSNM4716,1
27624,SVVP1313,1
27635,PEUG1544,1
27646,SVFI2458,1
27657,QCDR9177,1
27668,RFPZ4073,1
27679,LUDL1229,1
27690,VKDC1518,1
27701,IMWE1145,1
27712,ZOZE3948,1
27723,ASDS8570,1
27724,MSVL8822,1
27735,EMKJ4283,1
27746,NPQK2711,1
27757,GCNW9883,1
27768,WFTZ4969,1
27779,TFWN4091,1
27790,ZXII2194,1
27801,NBHR1898,1
27812,MRPH3701,1
27823,NLMP8240,1
27834,GNET4654,1
27835,ABGN8054,1
27846,UPDP5934,1
27857,HPKV2428,1
27868,QDFO4028,1
27879,DIWL6841,1
27890,GZRQ6999,1
27901,PPJA9282,1
27912,GVES1753,1
27923,YPVP5119,1
27934,ZQBA6949,1
27945,FGNY5014,1
27946,YUAC1745,1
27957,IFBS7455,1
27968,KNAD8015,1
27979,HKSN7982,1
27990,CVZR4445,1
28001,IIWU9695,1
28012,VOJT3993,1
28023,IOZG5437,1
28034,LSFY2403,1
28045,OSMW4297,1
28056,HPYM9087,1
28057,OQKD5691,1
28068,EFFY1663,1
28079,CIGN7863,1
28090,EMVK3622,1
28101,CTWY8321,1
28112,PXQN4301,1
28123,MHSJ2729,1
28134,SIKU1201,0
28145,QNVT3128,1
28156,GRBU5688,1
28167,LISC8073,1
28168,TQYU2554,1
28179,RAMA8834,1
28190,DLAZ3751,1
28201,IQBA9417,1
28212,LDXL3804,1
28223,BNMM1124,1
28234,LFHI9005,1
28245,GKZD6232,1
28256,SWRL4681,1
28267,ZWLQ5315,1
28278,SDBM5708,0
28279,SJEX6645,1
28280,EHVN7333,1
28291,QAJO1970,1
28302,HVHM2779,1
28313,HCRU8205,1
28324,ZPME6458,1
28335,YDHR5645,1
28346,ULWS9542,1
28357,OOIN3699,1
28368,MSCG4490,1
28379,OKOB9397,1
28390,SSJA8465,1
28391,NUDV5180,1
28402,RGQI9405,1
28413,HAHS4868,1
28424,KWBD9994,1
28435,GZEX2946,1
28446,PLGS5736,1
28457,SEMS6615,1
28468,KLUI1887,1
28479,LCFY3551,1
28490,CHLM3246,1
28501,OGRH4098,1
28502,QEVC9021,1
28513,NGWY9418,1
28524,GMKP4126,1
28535,TWEK4563,1
28546,SUOB4090,1
28557,VVGW4428,1
28568,STWV1766,1
28579,WLVE8353,1
28590,IBQL4689,1
28601,NHMK4159,1
28612,CAMX4868,1
28613,UFFF3711,1
28624,OPDW1006,1
28635,RCFP2421,1
28646,EOTA1917,1
28657,ZXKZ3166,0
28668,SIUJ2541,1
28679,CUSX5713,1
28690,HUVY5935,1
28701,LPPW6701,1
28712,ORCN8968,1
28723,CTLA1947,1
28724,BCMJ6976,1
28735,RJNS3654,1
28746,AVBV9637,1
28757,KGRW1758,1
28768,BQKY8267,1
28779,ACGX1269,1
28790,PWEU4150,1
28801,XJKQ1175,1
28812,VUJI3124,1
28823,MJVW4523,1
28834,TOCP6759,1
28835,SSNP6963,1
28846,UJTE1783,1
28857,ZVWX1213,0
28868,ZSDG5012,1
28879,BHPD8016,1
28890,HSVB5484,1
28901,NJOC1908,1
28912,HBWW8976,1
28923,JKXZ4685,1
28934,YVCR4680,1
28945,OSNF3380,1
28946,UBRN6988,1
28957,PUCN9932,1
28968,ZBJI5151,1
28979,FJWQ3778,1
28990,BTSZ4236,1
29001,DZVR5194,1
29012,NYVC9760,1
29023,IFRE9341,1
29034,EXQI3977,1
29045,OKDE2107,1
29056,TMXI1051,1
29057,DMLD2339,1
29068,YZFS2093,1
29079,GNZU8126,1
29090,MPHN4667,1
29101,MUFD8360,1
29112,CNTG6088,1
29123,NYYV1989,1
29134,TDRA3276,1
29145,RORD5788,1
29156,EXXE2305,1
29167,EHWC6143,1
29168,ZROO6349,1
29179,HRBU8885,1
29190,GYRP2760,1
29201,LVWB8128,1
29212,IWQN5372,1
29223,BLTZ1334,1
29234,MBKW1826,1
29245,BEHU1239,1
29256,JJFQ7072,1
29267,WIRO5617,1
29278,TKYD9043,1
29279,TICD1919,1
29290,RFCV8515,1
29301,SUYD2380,1
29312,DDMU7452,1
29323,OTIQ2613,1
29334,HQQL2460,1
29345,JTDZ8338,1
29356,NIJK7000,1
29367,LJGV2715,1
29378,RNGC9551,1
